Fecha,CO (mg/m3),NO (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM25 (ug/m3),SO2 (ug/m3),Provincia,Estación,Latitud,Longitud
12/18/2018,,1,7,,10,,3,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
12/18/2018,,2,12,31,13,,2,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
12/18/2018,,4,4,,6,,2,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
12/18/2018,,,,,11,,2,León,Otero,42.56444444,-6.781944444
12/18/2018,,3,6,53,7,,7,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
12/18/2018,,15,18,44,11,,3,Segovia,Segovia 2,40.95555556,-4.110555556
12/18/2018,0.6,8,5,34,14,,3,Zamora,Zamora 2,41.50972222,-5.746388889
12/18/2018,,3,10,36,3,,3,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
12/18/2018,,18,25,,17,,2,Salamanca,Salamanca5,40.97916667,-5.665277778
12/18/2018,,2,3,30,1,,5,León,C.T.Anllares - Palacios del Sil,42.87777778,-6.44
12/18/2018,,3,8,,10,,1,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
12/18/2018,,5,15,25,17,,5,León,Ponferrada4,42.54277778,-6.584722222
12/18/2018,,5,17,33,8,,1,León,Leon 4,42.57527778,-5.566388889
12/18/2018,,16,25,30,,,,Valladolid,Michelin2,41.68333333,-4.741111111
12/18/2018,,13,17,29,20,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
12/18/2018,,8,5,53,,,5,Soria,Muriel de la Fuente,41.72361111,-2.856944444
12/18/2018,0.8,26,42,,19,,20,León,Leon1,42.60388889,-5.587222222
12/18/2018,,2,10,57,8,,7,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
12/18/2018,,,,35,6,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
12/18/2018,,3,14,39,17,,11,León,La Robla,42.80277778,-5.623611111
12/18/2018,,25,29,27,11,,2,Soria,Soria,41.76666667,-2.466666667
12/18/2018,0.2,10,26,,12,,1,Burgos,Burgos1,42.35083333,-3.675555556
12/18/2018,0.7,31,29,,17,17,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
12/18/2018,,33,30,,15,15,6,Valladolid,La rubia II,41.63,-4.740555556
12/18/2018,,15,20,25,,,,Valladolid,Renault1,41.6,-4.7325
12/18/2018,,9,17,34,12,,17,Palencia,Guardo,42.79527778,-4.840833333
12/18/2018,,7,19,33,13,,2,Burgos,Miranda de Ebro2,42.68805556,-2.940555556
12/18/2018,0.1,46,25,,16,,,Valladolid,Renault2,41.60416667,-4.728888889
12/18/2018,,1,1,,5,,3,León,C.T.Anllares - Susañe,42.83944444,-6.501111111
12/18/2018,,7,6,,7,,8,León,C.T.Anllares - Hospital del Sil,42.82194444,-6.512777778
12/18/2018,,28,13,,17,,,Valladolid,Renault3,41.61277778,-4.740833333
12/18/2018,,4,13,9,16,,4,León,Carracedelo,42.55861111,-6.725555556
12/18/2018,,3,10,42,12,,1,Salamanca,Salamanca6,40.96083333,-5.639722222
12/18/2018,,1,3,55,,4,4,León,C.T.Anllares - Lillo,42.78138889,-6.603888889
12/18/2018,,28,32,19,16,12,,Valladolid,Puente Regueral,41.65611111,-4.733888889
12/18/2018,,1,5,57,9,,3,Burgos,Medina de Pomar,42.9525,-3.475277778
12/18/2018,,1,2,53,7,1,3,Burgos,Burgos4,42.33611111,-3.636111111
12/18/2018,,,,25,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
12/18/2018,,2,2,,5,,4,León,C.T.Anllares - Anllares,42.84638889,-6.544444444
12/18/2018,,2,6,51,10,,1,Avila,Avila II,40.66472222,-4.700555556
12/17/2018,,1,3,49,,4,4,León,C.T.Anllares - Lillo,42.78138889,-6.603888889
12/17/2018,,4,4,,8,,1,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
12/17/2018,0.1,27,41,,17,,,Valladolid,Renault2,41.60416667,-4.728888889
12/17/2018,,14,22,37,12,,2,Burgos,Miranda de Ebro2,42.68805556,-2.940555556
12/17/2018,,5,13,32,13,,1,Salamanca,Salamanca6,40.96083333,-5.639722222
12/17/2018,,2,9,37,10,,4,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
12/17/2018,0.3,12,23,33,17,,1,Palencia,Palencia 3,42.01944444,-4.538333333
12/17/2018,,8,7,,9,,4,León,C.T.Anllares - Hospital del Sil,42.82194444,-6.512777778
12/17/2018,,2,2,46,3,2,2,Palencia,C.T.G. - Compuerto,42.84916667,-4.835833333
12/17/2018,,3,8,48,9,,1,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
12/17/2018,0.7,24,32,,20,,15,León,Leon1,42.60388889,-5.587222222
12/17/2018,0.3,10,30,,14,,1,Burgos,Burgos1,42.35083333,-3.675555556
12/17/2018,,33,44,,17,13,4,Valladolid,La rubia II,41.63,-4.740555556
12/17/2018,,3,12,25,19,,5,León,Ponferrada4,42.54277778,-6.584722222
12/17/2018,0.6,11,19,34,16,,6,Zamora,Zamora 2,41.50972222,-5.746388889
12/17/2018,,,,,17,,3,Burgos,Miranda de Ebro1,42.68444444,-2.9175
12/17/2018,,14,27,,17,,,Palencia,Renault4,41.96138889,-4.494444444
12/17/2018,,,,,22,,,León,Toral de los Vados,42.545,-6.725555556
12/17/2018,,,,,12,,2,León,Otero,42.56444444,-6.781944444
12/17/2018,,8,8,64,,,5,Soria,Muriel de la Fuente,41.72361111,-2.856944444
12/17/2018,,20,38,20,16,9,,Valladolid,Puente Regueral,41.65611111,-4.733888889
12/17/2018,,4,13,15,14,,3,León,Carracedelo,42.55861111,-6.725555556
12/17/2018,,21,35,19,,,,Valladolid,Renault1,41.6,-4.7325
12/17/2018,,20,33,21,16,13,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
12/17/2018,,22,34,,19,,,Valladolid,Renault3,41.61277778,-4.740833333
12/17/2018,,2,11,,9,,4,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
12/17/2018,,1,3,42,8,,5,Burgos,Medina de Pomar,42.9525,-3.475277778
12/17/2018,,7,14,44,14,,4,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
12/17/2018,,2,2,,7,,4,León,C.T.Anllares - Anllares,42.84638889,-6.544444444
12/17/2018,,7,19,44,13,,2,Avila,Avila II,40.66472222,-4.700555556
12/17/2018,,9,31,25,,,,Valladolid,Michelin2,41.68333333,-4.741111111
12/17/2018,,1,5,42,9,,7,León,Lario,43.04111111,-5.090555556
12/17/2018,,34,34,39,9,,2,Soria,Soria,41.76666667,-2.466666667
12/17/2018,,4,14,34,17,,17,León,La Robla,42.80277778,-5.623611111
12/17/2018,,2,9,47,6,,6,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
12/17/2018,,5,14,35,8,,1,León,Leon 4,42.57527778,-5.566388889
12/17/2018,,8,20,39,10,,2,Segovia,Segovia 2,40.95555556,-4.110555556
12/17/2018,,2,11,39,7,,1,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
12/17/2018,,2,2,53,7,6,3,Palencia,C.T.G. - Villalba,42.70361111,-4.827222222
12/17/2018,0.8,32,43,,19,16,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
12/17/2018,,1,1,73,,,2,Salamanca,El Maillo,40.57055556,-6.2225
12/17/2018,,38,42,,24,,8,Salamanca,Salamanca5,40.97916667,-5.665277778
12/17/2018,,,,37,11,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
12/17/2018,,2,2,21,2,,5,León,C.T.Anllares - Palacios del Sil,42.87777778,-6.44
12/17/2018,,5,15,,9,,6,León,C.T.Compostilla-Compostilla,42.57083333,-6.589444444
12/17/2018,,3,8,,8,,3,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
12/17/2018,,1,3,51,9,1,3,Burgos,Burgos4,42.33611111,-3.636111111
12/17/2018,,,,23,,,,Valladolid,Michelin1,41.66638889,-4.715
12/17/2018,,2,1,,8,,4,León,C.T.Anllares - Susañe,42.83944444,-6.501111111
12/17/2018,,15,19,31,20,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
12/17/2018,,,,21,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
12/17/2018,,7,14,35,11,,16,Palencia,Guardo,42.79527778,-4.840833333
12/17/2018,,6,11,,18,,2,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
12/17/2018,,2,9,33,12,,3,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
12/17/2018,,2,16,48,18,,,Madrid,San Martín de Valdeiglesias,40.38694444,-4.396666667
12/16/2018,,4,4,63,12,,1,Valladolid,Medina del Campo,41.31638889,-4.909166667
12/16/2018,,3,14,56,5,1,,Valladolid,Puente Regueral,41.65611111,-4.733888889
12/16/2018,,1,8,59,6,6,,Valladolid,Vega Sicilia,41.62055556,-4.746666667
12/16/2018,,1,4,62,3,,8,León,C.T.L.R. - Ventosilla,42.94416667,-5.661944444
12/16/2018,,1,5,66,8,,9,León,La Robla,42.80277778,-5.623611111
12/16/2018,,8,10,55,2,,2,Soria,Soria,41.76666667,-2.466666667
12/16/2018,,4,9,,15,,2,León,C.T.Compostilla-Villaverde,42.61388889,-6.483888889
12/16/2018,,11,9,60,,,5,Soria,Muriel de la Fuente,41.72361111,-2.856944444
12/16/2018,,1,4,69,7,,,Palencia,Renault4,41.96138889,-4.494444444
12/16/2018,0.2,1,2,67,6,,2,Palencia,Palencia 3,42.01944444,-4.538333333
12/16/2018,,2,2,,5,,4,León,C.T.Anllares - Anllares,42.84638889,-6.544444444
12/16/2018,0.5,7,15,,5,,,Valladolid,Arco de ladrillo II,41.64555556,-4.730277778
12/16/2018,,4,5,,8,,1,León,C.T.Compostilla-Santa Marina,42.67277778,-6.515277778
12/16/2018,,2,1,,8,,5,León,C.T.Anllares - Susañe,42.83944444,-6.501111111
12/16/2018,,2,3,64,3,2,2,Palencia,C.T.G. - Villalba,42.70361111,-4.827222222
12/16/2018,,,,,8,,3,León,Otero,42.56444444,-6.781944444
12/16/2018,,5,8,,8,,3,Salamanca,Salamanca5,40.97916667,-5.665277778
12/16/2018,,1,5,58,6,,1,León,C.T.Compostilla-Cortiguera,42.61166667,-6.643333333
12/16/2018,,2,3,33,2,,5,León,C.T.Anllares - Palacios del Sil,42.87777778,-6.44
12/16/2018,,6,20,,7,7,5,Valladolid,La rubia II,41.63,-4.740555556
12/16/2018,,2,7,57,5,,3,León,C.T.L.R. - Cuadros,42.71555556,-5.638888889
12/16/2018,,7,6,,6,,4,León,C.T.Anllares - Hospital del Sil,42.82194444,-6.512777778
12/16/2018,,4,13,60,,,,Valladolid,VALLADOLID SUR,41.61138889,-4.772222222
12/16/2018,,,,,7,,,León,Toral de los Vados,42.545,-6.725555556
12/16/2018,,1,3,61,,5,5,León,C.T.Anllares - Lillo,42.78138889,-6.603888889
12/16/2018,,2,7,54,13,,3,León,Ponferrada4,42.54277778,-6.584722222
12/16/2018,,,,,11,,4,Burgos,Miranda de Ebro1,42.68444444,-2.9175
12/16/2018,,3,10,,6,,2,León,C.T.L.R. - Naredo,42.81666667,-5.533333333
12/16/2018,,1,2,61,5,,4,Burgos,Medina de Pomar,42.9525,-3.475277778
12/16/2018,,2,12,57,,,,Valladolid,Michelin1,41.66638889,-4.715
12/16/2018,,1,1,63,5,,2,Avila,Avila II,40.66472222,-4.700555556
12/16/2018,,1,5,60,7,,,Madrid,San Martín de Valdeiglesias,40.38694444,-4.396666667
12/16/2018,,2,1,58,1,1,2,Palencia,C.T.G. - Compuerto,42.84916667,-4.835833333
12/16/2018,,1,1,62,4,1,4,Burgos,Burgos4,42.33611111,-3.636111111
12/16/2018,,1,5,57,4,,4,León,Lario,43.04111111,-5.090555556
12/16/2018,,3,5,61,4,,1,Burgos,Miranda de Ebro2,42.68805556,-2.940555556
12/16/2018,,1,3,55,,,,Valladolid,Renault1,41.6,-4.7325
12/16/2018,,1,8,64,,,,Valladolid,Michelin2,41.68333333,-4.741111111
12/16/2018,,1,2,67,1,,3,Palencia,Hontoria 2 - Venta de Baños,41.94805556,-4.465833333
12/16/2018,,1,2,,5,,4,León,Tudela Veguin-Tudela Veguin,42.80166667,-5.648888889
12/16/2018,0.1,5,11,,2,,,Valladolid,Renault2,41.60416667,-4.728888889
12/16/2018,,1,6,22,8,,3,León,Carracedelo,42.55861111,-6.725555556
12/16/2018,,,,66,2,,1,Palencia,Hontoria 1 - Poblado,41.93277778,-4.47
12/16/2018,0.2,1,11,,6,,1,Burgos,Burgos1,42.35083333,-3.675555556
12/16/2018,,2,6,54,4,,2,Segovia,Segovia 2,40.95555556,-4.110555556
12/16/2018,,2,6,,5,,6,León,C.T.Compostilla-Compostilla,42.57083333,-6.589444444
12/16/2018,,3,6,59,6,,3,León,C.T.Compostilla-Congosto,42.62555556,-6.520833333
12/16/2018,,2,5,55,6,,18,Palencia,Guardo,42.79527778,-4.840833333
12/16/2018,,1,1,75,,,2,Salamanca,El Maillo,40.57055556,-6.2225
12/16/2018,,1,7,58,2,,2,León,Leon 4,42.57527778,-5.566388889
12/16/2018,,2,3,61,3,,3,Burgos,Aranda de Duero 2,41.66555556,-3.688888889
12/16/2018,0.5,4,2,70,9,,3,Zamora,Zamora 2,41.50972222,-5.746388889
12/16/2018,,2,8,66,5,,3,Salamanca,Salamanca6,40.96083333,-5.639722222
12/16/2018,0.5,3,10,,8,,10,León,Leon1,42.60388889,-5.587222222
12/16/2018,,2,4,,6,,,Valladolid,Renault3,41.61277778,-4.740833333
12/15/2018,,9,22,,10,9,4,Valladolid,La rubia II,41.63,-4.740555556
